mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_aug,param_clf,param_scl,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8143082141876221,0.048930050729019264,0.06504306793212891,0.0034318740070715197,NonScaler(),"RandomForestClassifier(n_estimators=500, random_state=0)",NonScaler(),"{'aug': NonScaler(), 'clf': RandomForestClassifier(n_estimators=500, random_state=0), 'scl': NonScaler()}",0.8,0.6,0.76,0.68,0.9166666666666666,0.7513333333333334,0.10748850067694579,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02479867935180664,0.0005380580797746865,0.0,0.0,AugmenterSM(nover2=56.0),"RandomForestClassifier(n_estimators=500, random_state=0)",NonScaler(),"{'aug': AugmenterSM(nover2=56.0), 'clf': RandomForestClassifier(n_estimators=500, random_state=0), 'scl': NonScaler()}",,,,,,,,3,,,,,,,
0.023267745971679688,0.005964085038154352,0.0026432037353515624,0.0003665363398397479,NonScaler(),LinearSVC(random_state=0),NonScaler(),"{'aug': NonScaler(), 'clf': LinearSVC(random_state=0), 'scl': NonScaler()}",0.6,0.72,0.68,0.72,0.7083333333333334,0.6856666666666666,0.04525974419331647,2,0.7575757575757576,0.7575757575757576,0.8484848484848485,0.7272727272727273,0.73,0.7641818181818182,0.04410206044548475
