mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.323504114151001,0.3748288679634561,0.08488521575927735,0.01446414590567551,4,{'clf__max_depth': 4},0.76,0.64,0.72,0.68,0.875,0.7350000000000001,0.08062257748298547,1,0.9696969696969697,0.9595959595959596,0.9595959595959596,0.9696969696969697,0.98,0.9677171717171718,0.007623847366553414
2.0470396995544435,0.3398033849190581,0.08504018783569336,0.009592908501906377,4,{'clf__max_depth': 4},0.76,0.64,0.72,0.68,0.875,0.7350000000000001,0.08062257748298547,1,0.9696969696969697,0.9595959595959596,0.9595959595959596,0.9696969696969697,0.98,0.9677171717171718,0.007623847366553414
2.2162211894989015,0.27828921859899863,0.07237253189086915,0.0034095090883768738,4,{'clf__max_depth': 4},0.76,0.64,0.72,0.68,0.875,0.7350000000000001,0.08062257748298547,1,0.9696969696969697,0.9595959595959596,0.9595959595959596,0.9696969696969697,0.98,0.9677171717171718,0.007623847366553414
2.107537317276001,0.21134567537697277,0.07168374061584473,0.0031129992611864847,4,{'clf__max_depth': 4},0.76,0.64,0.72,0.68,0.875,0.7350000000000001,0.08062257748298547,1,0.9696969696969697,0.9595959595959596,0.9595959595959596,0.9696969696969697,0.98,0.9677171717171718,0.007623847366553414
1.842755126953125,0.25672865333473766,0.04708223342895508,0.017461036148309707,4,{'clf__max_depth': 4},0.76,0.64,0.72,0.68,0.875,0.7350000000000001,0.08062257748298547,1,0.9696969696969697,0.9595959595959596,0.9595959595959596,0.9696969696969697,0.98,0.9677171717171718,0.007623847366553414
