mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8434237003326417,0.24798886108366675,0.06558699607849121,0.0036110188304954507,4,{'clf__max_depth': 4},0.72,0.84,0.76,0.72,0.8333333333333334,0.7746666666666667,0.052729919822093844,1,0.98989898989899,0.9797979797979798,0.98989898989899,0.9797979797979798,0.97,0.9818787878787878,0.007462069510494494
1.7398674964904786,0.1820592299160797,0.06265158653259277,0.002464389044463087,4,{'clf__max_depth': 4},0.72,0.84,0.76,0.72,0.8333333333333334,0.7746666666666667,0.052729919822093844,1,0.98989898989899,0.9797979797979798,0.98989898989899,0.9797979797979798,0.97,0.9818787878787878,0.007462069510494494
1.9558774471282958,0.122444077632684,0.06098847389221192,0.0012567571595619692,4,{'clf__max_depth': 4},0.72,0.84,0.76,0.72,0.8333333333333334,0.7746666666666667,0.052729919822093844,1,0.98989898989899,0.9797979797979798,0.98989898989899,0.9797979797979798,0.97,0.9818787878787878,0.007462069510494494
1.924781608581543,0.23809331547161325,0.06253809928894043,0.0023168577042448155,4,{'clf__max_depth': 4},0.72,0.84,0.76,0.72,0.8333333333333334,0.7746666666666667,0.052729919822093844,1,0.98989898989899,0.9797979797979798,0.98989898989899,0.9797979797979798,0.97,0.9818787878787878,0.007462069510494494
1.6400662899017333,0.19963444628979093,0.04420247077941895,0.01196892065491645,4,{'clf__max_depth': 4},0.72,0.84,0.76,0.72,0.8333333333333334,0.7746666666666667,0.052729919822093844,1,0.98989898989899,0.9797979797979798,0.98989898989899,0.9797979797979798,0.97,0.9818787878787878,0.007462069510494494
